X,Y
-121.75790894,38.53554737
-121.75790811,38.53558547
-121.75791668,38.53562234
-121.75793227,38.53565559
-121.75795962,38.53568608
-121.75799415,38.53571276
-121.75802847,38.53573646
-121.75805971,38.53575885
-121.75808708,38.53577912
-121.75811321,38.53580136
-121.75814122,38.53582873
-121.75817253,38.53585448
-121.75820644,38.53587903
-121.75824144,38.53590001
-121.75827615,38.53591757
-121.75831307,38.53593176
-121.75835436,38.53594324
-121.75839855,38.53595187
-121.75844508,38.53595842
-121.75849458,38.53596273
-121.758545,38.53596654
-121.75859761,38.53597089
-121.75865069,38.53597581
-121.75870245,38.53597864
-121.75874942,38.53597926
-121.75878778,38.53597908
-121.7588191,38.53597742
-121.75884222,38.53597325
-121.75885883,38.53596733
-121.75887062,38.53596082
-121.75887831,38.53595467
-121.7588814,38.53594621
-121.75888171,38.53593624
-121.7588783,38.53592479
-121.75887145,38.53591393
-121.75886318,38.53590054
-121.75885463,38.53588582
-121.75884617,38.53587116
-121.75883783,38.53585795
-121.75883011,38.53584512
-121.75882092,38.53583587
-121.75881343,38.53582512
-121.75880555,38.53581527
-121.75879891,38.53580521
-121.75879413,38.53579566
-121.75878888,38.53578352
-121.75878586,38.53577049
-121.75878428,38.53575691
-121.75877751,38.53573971
-121.75877193,38.5357274
-121.75876615,38.53571883
-121.75875653,38.53571372
-121.75874297,38.53570975
-121.75872636,38.53570628
-121.75870663,38.53570448
-121.75868617,38.53570355
-121.75866362,38.53570194
-121.75864023,38.53570053
-121.75861578,38.53570028
-121.75859338,38.53570179
-121.75857349,38.53570433
-121.75855715,38.53570732
-121.75854225,38.53571092
-121.75853141,38.53571722
-121.75852273,38.53572508
-121.75851428,38.53573552
-121.7585042,38.53574277
-121.75849242,38.53574587
-121.75847959,38.53574695
-121.75846372,38.53574822
-121.75844672,38.53574862
-121.75842649,38.53574855
-121.75840473,38.53574864
-121.75838259,38.53574921
-121.75836076,38.53574901
-121.75833982,38.53574688
-121.75832437,38.53574524
-121.75831239,38.53574342
-121.75830252,38.5357406
-121.75829015,38.53573494
-121.75827819,38.53572785
-121.75826395,38.53571986
-121.75824816,38.53571143
-121.75823106,38.53570472
-121.75821073,38.53569988
-121.75818593,38.5356963
-121.75815682,38.5356921
-121.75812419,38.53568759
-121.75808822,38.53568389
-121.7580521,38.53568074
-121.75801598,38.53567706
-121.75798001,38.53567295
-121.75794493,38.5356675
-121.75791307,38.53565742
-121.75788604,38.53564469
-121.75786316,38.53562982
-121.75784352,38.5356135
-121.75782546,38.53559308
-121.75781137,38.53557034
-121.7578017,38.53554728
-121.75779616,38.53552611
-121.75779312,38.53550669
-121.75779229,38.53548735
-121.7577937,38.53546813
-121.75779671,38.53544925
-121.75779992,38.53543181
-121.75780223,38.53541803
-121.75780523,38.53540753
-121.75781084,38.53540013
-121.75781661,38.53539407
-121.75782163,38.53538925
-121.75782665,38.53538562
-121.75783131,38.53538363
-121.7578323,38.53538067
-121.75783337,38.53537871
-121.75783023,38.53537438
-121.75782761,38.53537125
-121.75782542,38.53536927
-121.75782361,38.53536824
-121.75781956,38.53536037
-121.75781877,38.53536439
-121.75781543,38.53534223
-121.75781561,38.53533195
-121.75781568,38.53532482
-121.75781569,38.53531951
-121.75781571,38.53531539
-121.75781473,38.53530344
-121.75781542,38.53530472
-121.75781572,38.53530356
-121.75781621,38.53530513
-121.75781657,38.53530628
-121.75781686,38.53530722
-121.7578171,38.53530808
-121.7578173,38.53530816
-121.75780163,38.53528905
-121.75779439,38.53528287
-121.7577899,38.53527892
-121.75778673,38.53527608
-121.75777787,38.53527045
-121.75777089,38.53526604
-121.75774807,38.53525215
-121.7577489,38.53525462
-121.75774904,38.53525582
-121.75774354,38.53525581
-121.75774021,38.53525784
-121.75773918,38.53525969
-121.75774319,38.53526256
-121.75774628,38.53526138
-121.75774774,38.53525447
-121.75774682,38.53524543
-121.75774349,38.53523469
-121.75773301,38.53522587
-121.75771744,38.53522162
-121.75769744,38.53522008
-121.7576706,38.53522117
-121.75763934,38.53522654
-121.7576065,38.53523263
-121.75756903,38.53524002
-121.75752906,38.53524863
-121.75749084,38.53525506
-121.75745121,38.53526072
-121.75741034,38.53526733
-121.75736969,38.53527635
-121.75733364,38.53529184
-121.75730624,38.53531364
-121.75728561,38.53533152
-121.7572673,38.53535047
-121.75725489,38.53537145
-121.75725156,38.53539342
-121.75724988,38.53541785
-121.75724811,38.53544225
-121.75724666,38.5354639
-121.75724724,38.53548579
-121.7572474,38.53550577
-121.75724792,38.5355218
-121.75724563,38.53554162
-121.75724333,38.53556027
-121.75724005,38.53557717
-121.75723816,38.53559475
-121.75724003,38.53561107
-121.75724511,38.53562465
-121.75725081,38.53564048
-121.75725717,38.53566017
-121.75726318,38.53568118
-121.75726848,38.53570399
-121.75727204,38.53572831
-121.75727257,38.53575533
-121.75727451,38.53578269
-121.75727709,38.53581225
-121.75727192,38.53584215
-121.75725853,38.53587113
-121.75723951,38.5359288
-121.75724109,38.53595483
-121.75724858,38.53597926
-121.75725298,38.53600069
-121.75724935,38.53602257
-121.75724378,38.53604262
-121.75723925,38.53606369
-121.75723509,38.53608649
-121.75723157,38.53611211
-121.75723034,38.53613853
-121.75722944,38.53616384
-121.75722161,38.53618202
-121.75720545,38.53619808
-121.75718088,38.53621522
-121.7571514,38.53623214
-121.75711917,38.53624848
-121.75708304,38.53626022
-121.75704885,38.53626243
-121.75701605,38.53625907
-121.75698251,38.53625654
-121.75694871,38.53625593
-121.75691369,38.53625702
-121.75687664,38.53626122
-121.75683966,38.53626877
-121.75680858,38.5362806
-121.75678706,38.53629698
-121.75677265,38.53631602
-121.75676468,38.5363366
-121.75676274,38.53635801
-121.75676691,38.53638013
-121.75677522,38.53640416
-121.75678852,38.53642923
-121.75680889,38.53645516
-121.75683276,38.53648146
-121.75685986,38.53650923
-121.7568906,38.53653531
-121.75692815,38.53655552
-121.7569724,38.53657029
-121.7570207,38.53658045
-121.75707458,38.53658895
-121.75713218,38.53659288
-121.75719578,38.53659298
-121.75726361,38.5365935
-121.75733419,38.53659282
-121.75739386,38.53659187
-121.75744997,38.53658825
-121.75750174,38.53658496
-121.757544,38.53658066
-121.75760561,38.53657209
-121.75767588,38.53656656
-121.75775132,38.53656004
-121.75783145,38.53655473
-121.75790606,38.53654692
-121.75798339,38.53653862
-121.75805725,38.5365309
-121.75812885,38.53652321
-121.75819734,38.53651511
-121.75826339,38.53650858
-121.75832548,38.53650262
-121.75838354,38.53649867
-121.75843748,38.53649759
-121.75848665,38.53649784
-121.75853289,38.53649792
-121.75857718,38.53649692
-121.75861805,38.53649672
-121.75865358,38.5364956
-121.75868738,38.53649399
-121.75871843,38.53649239
-121.75874846,38.5364923
-121.75877582,38.53649396
-121.75880331,38.53649619
-121.75882866,38.53649846
-121.75885134,38.53650071
-121.75887356,38.53650592
-121.75888842,38.53651702
-121.75889702,38.53653083
-121.75890161,38.5365449
-121.75890297,38.53655898
-121.75890121,38.53657396
-121.75889608,38.53658881
-121.75888921,38.53660302
-121.75888157,38.53661657
-121.75887309,38.53663025
-121.75886397,38.53664358
-121.75885587,38.53665576
-121.75884837,38.53666713
-121.75884097,38.5366757
-121.75883359,38.53668284
-121.75882534,38.53668938
-121.75881714,38.53669413
-121.75881032,38.53669867
-121.75880559,38.53670068
-121.75880181,38.53670157
-121.75879587,38.53670139
-121.75879293,38.53669617
-121.75879038,38.5366905
-121.75878809,38.53668567
-121.75878478,38.53668311
-121.75878178,38.53667985
-121.75877933,38.53667526
-121.75877741,38.53667127
-121.75877595,38.53666764
-121.75877492,38.5366645
-121.75877522,38.53666151
-121.75877521,38.53665941
-121.75877472,38.536658
-121.75877452,38.5366571
-121.75877502,38.53665628
-121.75877586,38.53665489
-121.75877669,38.53665226
-121.75877643,38.53664905
-121.75877656,38.53664462
-121.75877577,38.53663757
-121.75877464,38.53662882
-121.75877414,38.53661891
-121.75877426,38.53660767
-121.75877417,38.53659668
-121.7587748,38.53658583
-121.75877574,38.5365748
-121.75877646,38.53656373
-121.75877742,38.53655394
-121.75877829,38.53654474
-121.75878047,38.53653681
-121.75878304,38.53652976
-121.75878549,38.53652379
-121.75878782,38.53651742
-121.75878988,38.53651041
-121.75878958,38.53650398
-121.7587865,38.53649877
-121.75878115,38.53649575
-121.75877407,38.5364938
-121.75876571,38.53649288
-121.75875757,38.53649326
-121.75875036,38.53649408
-121.75874132,38.53649826
-121.75873407,38.53650212
-121.75872532,38.53650785
-121.75871759,38.53651295
-121.75870782,38.53651734
-121.75869709,38.53652082
-121.75868276,38.53652302
-121.75866341,38.53652538
-121.75864019,38.53652792
-121.75861491,38.53653002
-121.75858511,38.53653169
-121.75855261,38.53653343
-121.75851933,38.53653472
-121.75848613,38.53653678
-121.75845343,38.53653987
-121.75842039,38.53654357
-121.75838237,38.53654531
-121.75834152,38.53654583
-121.75829866,38.53654562
-121.7582532,38.53654581
-121.75820613,38.53654627
-121.75815791,38.53654673
-121.75810895,38.53654882
-121.7580598,38.53655134
-121.75800862,38.53655301
-121.75795876,38.53655312
-121.7579153,38.53655436
-121.75787597,38.53655559
-121.75783626,38.53655985
-121.75780334,38.53656305
-121.75777059,38.53656489
-121.75774234,38.53656952
-121.75771369,38.53657682
-121.75768941,38.53658427
-121.75766215,38.53658814
-121.75763054,38.53658987
-121.75758781,38.53658944
-121.7575393,38.53658549
-121.75735272,38.53658018
-121.7573033,38.53657788
-121.75725512,38.53657462
-121.75720746,38.53657104
-121.75716287,38.53656573
-121.75712217,38.53655891
-121.75708299,38.53655085
-121.75704697,38.53654078
-121.75701107,38.53652693
-121.75697692,38.53651277
-121.75694369,38.53649453
-121.75691112,38.53647357
-121.75688195,38.5364474
-121.75685353,38.53641452
-121.75682762,38.53637532
-121.75680529,38.53633453
-121.75678687,38.53629234
-121.7567706,38.53624909
-121.75675607,38.53620703
-121.75674321,38.53616768
-121.75672906,38.53613175
-121.75671154,38.53609942
-121.75668727,38.53607508
-121.75665999,38.5360608
-121.75663154,38.53605158
-121.75659895,38.5360464
-121.75656319,38.53604637
-121.7565259,38.53605036
-121.75648921,38.53605768
-121.75645206,38.53606701
-121.75641238,38.53607817
-121.75637096,38.53609133
-121.7563292,38.53610447
-121.75628727,38.53611878
-121.75624442,38.53613446
-121.7562004,38.53615197
-121.75615543,38.53616922
-121.75611025,38.53618648
-121.7560653,38.53620263
-121.75602057,38.53621735
-121.75597583,38.53622874
-121.75593042,38.53623918
-121.75588406,38.53624836
-121.75583756,38.53625682
-121.75579191,38.53626484
-121.75574666,38.53627375
-121.75570322,38.53628167
-121.75566252,38.53628831
-121.7556252,38.53629468
-121.7555925,38.53629863
-121.75556427,38.53630135
-121.75553842,38.53630492
-121.75551168,38.53630753
-121.75548582,38.53630838
-121.7554591,38.53630838
-121.75543115,38.5363091
-121.7554026,38.53631082
-121.75537469,38.53631368
-121.75534926,38.53631683
-121.75532764,38.53631836
-121.75531182,38.53631803
-121.75529976,38.53631551
-121.75529075,38.53631243
-121.75528409,38.53630967
-121.7552755,38.53630642
-121.75526356,38.53630248
-121.75524815,38.53630038
-121.75523068,38.5362986
-121.75521228,38.5362955
-121.75519324,38.53629101
-121.75517377,38.53628475
-121.75515294,38.5362775
-121.75512966,38.53627447
-121.75510525,38.53627281
-121.75507781,38.53627294
-121.75504804,38.53627501
-121.75501568,38.53627968
-121.75497927,38.53628678
-121.75494078,38.53629588
-121.75489955,38.5363032
-121.75485277,38.53631144
-121.75480302,38.53632039
-121.75475039,38.5363298
-121.75470158,38.5363379
-121.75465746,38.53634389
-121.7546155,38.53634919
-121.75457338,38.53635581
-121.75452995,38.53636262
-121.75448836,38.53636878
-121.75444846,38.53637388
-121.75440911,38.53637867
-121.7543692,38.53638111
-121.75432564,38.53638551
-121.75427759,38.5363923
-121.75422996,38.53640317
-121.75418421,38.53641861
-121.75414071,38.53643576
-121.7540937,38.53645339
-121.75404645,38.53647018
-121.75399818,38.53648652
-121.75395113,38.53650371
-121.75390251,38.53652119
-121.75385311,38.53653563
-121.75380481,38.53654871
-121.75375661,38.53656108
-121.75370465,38.53656886
-121.75365145,38.53657709
-121.75359541,38.53658455
-121.75353908,38.53659084
-121.75348463,38.53659843
-121.75342638,38.53660571
-121.75336859,38.53661417
-121.75331269,38.53662413
-121.7532578,38.53663523
-121.75320222,38.53664482
-121.75314553,38.53665157
-121.75309182,38.53665956
-121.75304273,38.53666977
-121.7529912,38.53668032
-121.75293861,38.5366883
-121.75288666,38.53669657
-121.75283283,38.5367094
-121.75277613,38.5367203
-121.75271995,38.53673072
-121.75266281,38.53673878
-121.75260293,38.53674669
-121.75254568,38.53675566
-121.75248834,38.53676577
-121.75243357,38.53677672
-121.75237927,38.53678586
-121.75232639,38.53679631
-121.75227307,38.53680477
-121.75222121,38.53681418
-121.75217119,38.5368212
-121.75212357,38.53682555
-121.75207923,38.53682785
-121.75204043,38.5368283
-121.75200446,38.53682638
-121.75197261,38.53682391
-121.75194788,38.53682156
-121.75192901,38.53681791
-121.75191351,38.53681397
-121.75189973,38.53681111
-121.75188846,38.53680937
-121.75187577,38.53680755
-121.75185989,38.53680869
-121.75184438,38.53681151
-121.751825,38.53681575
-121.75180068,38.53682035
-121.75177245,38.53682625
-121.75173765,38.53683283
-121.75169977,38.53683993
-121.75165797,38.53684773
-121.7516142,38.53685594
-121.75157132,38.53686448
-121.7515291,38.53687411
-121.75148485,38.53688309
-121.75144316,38.53689185
-121.75140059,38.53689972
-121.75135734,38.53690609
-121.75131672,38.53691226
-121.75127603,38.53691877
-121.75123697,38.5369243
-121.7512011,38.53692956
-121.75116677,38.53693578
-121.75113526,38.53694348
-121.75110519,38.53695254
-121.75107736,38.53696087
-121.75105237,38.5369688
-121.75102577,38.53697327
-121.75100158,38.53697673
-121.75097452,38.53698051
-121.75094734,38.53698504
-121.75091701,38.53699087
-121.75088568,38.53699784
-121.75085553,38.53700347
-121.75082494,38.53700936
-121.75079492,38.53701575
-121.75076173,38.537024
-121.75072719,38.53703312
-121.75069255,38.53704263
-121.75065338,38.53705025
-121.75061126,38.53706111
-121.75056312,38.53707356
-121.75051183,38.53708873
-121.75045786,38.53710427
-121.75040022,38.53711974
-121.75034146,38.53713654
-121.75028114,38.53715384
-121.75022017,38.53717065
-121.75015751,38.53718665
-121.75009315,38.53720064
-121.75002932,38.53721617
-121.7499692,38.53723353
-121.74990843,38.53725003
-121.74985059,38.53726829
-121.74979296,38.53728525
-121.74973401,38.53730244
-121.74967835,38.53731824
-121.74962282,38.53733297
-121.74956459,38.53734707
-121.74950981,38.53736028
-121.74945752,38.5373718
-121.7494072,38.53738324
-121.74935959,38.53739458
-121.74931258,38.537405
-121.74926773,38.53741462
-121.74922446,38.53742138
-121.74918332,38.53742498
-121.749145,38.53742671
-121.74911067,38.53742525
-121.74907996,38.53742268
-121.74904922,38.53742204
-121.74901555,38.53741988
-121.74898938,38.53741756
-121.74896389,38.53741703
-121.74894007,38.53741594
-121.7489156,38.53741336
-121.74888848,38.53741054
-121.7488623,38.53741106
-121.74883951,38.53741404
-121.74881824,38.53742073
-121.74879958,38.53742946
-121.74878284,38.53743916
-121.74876546,38.53744693
-121.74875076,38.53745269
-121.74873867,38.53745174
-121.7487289,38.53744396
-121.74872042,38.5374303
-121.74871274,38.53741037
-121.74870513,38.53738583
-121.74869725,38.53736011
-121.74869109,38.53733739
-121.74868673,38.53731324
-121.74868154,38.53729029
-121.74867791,38.53726727
-121.74867729,38.53724487
-121.74867574,38.53722045
-121.74867403,38.53719214
-121.74867209,38.53715798
-121.7486682,38.53712128
-121.7486605,38.5370859
-121.74864922,38.53704621
-121.74863792,38.53700899
-121.74862895,38.53697431
-121.74861668,38.53694416
-121.74860122,38.53691586
-121.74858657,38.53688781
-121.74857104,38.53686284
-121.74855444,38.53684207
-121.74853769,38.53682201
-121.74852086,38.53680442
-121.74850564,38.53678931
-121.74849454,38.53677911
-121.74848507,38.53677365
-121.74847813,38.53677113
-121.74847335,38.53677246
-121.74847077,38.53677619
-121.74846766,38.53677926
-121.74846581,38.53678452
-121.74846288,38.53679139
-121.74846116,38.53679875
-121.74846015,38.53680651
-121.74845888,38.53681434
-121.74845546,38.53682325
-121.74845302,38.53683339
-121.74844847,38.53684517
-121.74844176,38.53685831
-121.74842898,38.53687223
-121.74840785,38.53689246
-121.74838189,38.53691882
-121.74835298,38.53695004
-121.74832031,38.53698814
-121.74828918,38.53703347
-121.74826203,38.53708384
-121.7482424,38.53713725
-121.74822788,38.5371913
-121.74821822,38.53724316
-121.74821329,38.53729033
-121.74821214,38.5373347
-121.74821646,38.53737646
-121.74822449,38.53741581
-121.74823388,38.53745114
-121.74824421,38.53748331
-121.74825368,38.53751524
-121.74826222,38.53754571
-121.74827088,38.53757628
-121.74828027,38.53760595
-121.74828943,38.5376338
-121.74829671,38.53765897
-121.74830361,38.53768046
-121.74830909,38.53769825
-121.7483141,38.5377139
-121.74831847,38.53772611
-121.74832154,38.53773694
-121.74832351,38.53774601
-121.74832427,38.53775384
-121.74832375,38.5377612
-121.74832208,38.53776867
-121.74831838,38.5377764
-121.74831534,38.53778391
-121.74831017,38.53779188
-121.74830008,38.53780281
-121.74828644,38.53781481
-121.74827159,38.5378276
-121.7482553,38.53783952
-121.74823687,38.53785011
-121.7482173,38.53785982
-121.74819813,38.53786787
-121.74817894,38.53787381
-121.74816053,38.53787817
-121.74814646,38.53788094
-121.74813384,38.53788287
-121.74812396,38.53788318
-121.74811654,38.5378807
-121.74811123,38.53787781
-121.74810771,38.53787469
-121.74810266,38.53786932
-121.74809863,38.53786406
-121.74809595,38.5378596
-121.7480949,38.53785531
-121.74809439,38.53785054
-121.74809538,38.5378463
-121.74809684,38.53784263
-121.74809862,38.53783949
-121.74810062,38.53783686
-121.74810215,38.53783687
-121.74810378,38.53783703
-121.74810544,38.5378373
-121.74810707,38.53783764
-121.74810863,38.53783803
-121.74811252,38.53784062
-121.74811588,38.53784305
-121.74811873,38.53784518
-121.74812279,38.53785135
-121.74812424,38.53785451
-121.74812425,38.53785734
-121.74812415,38.53785952
-121.74812601,38.53786217
-121.74812807,38.53786527
-121.74812913,38.53786923
-121.74813087,38.53787273
-121.74813226,38.53787459
-121.7481338,38.53787612
-121.74813526,38.53787673
-121.74813644,38.53787707
-121.74813617,38.53787526
-121.7481357,38.53787343
-121.74813768,38.53786988
-121.74813859,38.53786641
-121.74814031,38.53786254
-121.74814187,38.537859
-121.74814211,38.53785661
-121.74814186,38.53785504
-121.74814273,38.53785388
-121.74814339,38.53785302
-121.74814523,38.53785047
-121.74814497,38.53785095
-121.74814481,38.53785124
-121.74814517,38.53785081
-121.74814121,38.5378503
-121.74814339,38.5378591
-121.74814409,38.53786441
-121.74814372,38.53786772
-121.7481435,38.53786989
-121.74814298,38.53786981
-121.74814249,38.53786911
-121.74814205,38.53786885
-121.7481417,38.53786817
-121.74814143,38.5378676
-121.74813844,38.53786623
-121.74813487,38.5378655
-121.74813125,38.53786456
-121.74812942,38.53786436
-121.74812798,38.53786456
-121.74812704,38.53786421
-121.74812514,38.53786333
-121.74812444,38.53786399
-121.74812607,38.53786426
-121.74812921,38.53786455
-121.74813324,38.53786602
-121.74813838,38.53786923
-121.74814473,38.53787377
-121.74815169,38.53788101
-121.74816067,38.53788948
-121.74816889,38.53789856
-121.74817555,38.53790778
-121.74818129,38.53791672
-121.74818717,38.53792688
-121.74819244,38.53793743
-121.748198,38.5379499
-121.74820356,38.53796294
-121.74820903,38.53797566
-121.74821393,38.53798718
-121.74821896,38.53799708
-121.74822258,38.5380061
-121.74822638,38.53801501
-121.74822995,38.53802253
-121.74823307,38.53802976
-121.74823594,38.53803626
-121.74823816,38.53804079
-121.7482404,38.5380425
-121.74824321,38.53804306
-121.74824709,38.53804353
-121.74825064,38.53804365
-121.74825509,38.5380448
-121.74825778,38.53804523
-121.7482599,38.53804501
-121.74826168,38.5380451
-121.74826382,38.53804796
-121.74826804,38.53805027
-121.74827581,38.53805156
-121.74828476,38.53805391
-121.74829414,38.53805331
-121.74830396,38.5380518
-121.74831477,38.53804949
-121.74832786,38.53804696
-121.74834148,38.53804452
-121.74835628,38.53804052
-121.74837297,38.53803527
-121.74839059,38.53802884
-121.74841037,38.53802185
-121.74843104,38.53801299
-121.74845095,38.53800274
-121.74847204,38.53799175
-121.74849354,38.53797859
-121.74851395,38.53796565
-121.7485325,38.53795194
-121.74854966,38.53793594
-121.74856532,38.53791862
-121.74857844,38.5379012
-121.74859002,38.53788096
-121.74859945,38.53786305
-121.74860729,38.5378434
-121.74861473,38.53782465
-121.74862226,38.53780646
-121.74863035,38.53778856
-121.7486384,38.53776801
-121.74864905,38.53774993
-121.74866583,38.53773123
-121.74868636,38.53771167
-121.74870753,38.53769186
-121.74872926,38.5376697
-121.74875032,38.53764647
-121.74876925,38.53762116
-121.74878376,38.53759256
-121.74879275,38.53756238
-121.74879715,38.53752791
-121.74879511,38.53748822
-121.74878991,38.53744533
-121.74878161,38.53740135
-121.74877134,38.53735922
-121.74876464,38.53733212
-121.74875842,38.53730949
-121.74875802,38.53729057
-121.7487564,38.53726866
-121.74875467,38.53723971
-121.74875018,38.53721858
-121.74874298,38.53719402
-121.74873618,38.53716809
-121.7487298,38.53714117
-121.74872435,38.537113
-121.74871919,38.53708202
-121.74871347,38.53705102
-121.74870973,38.53702002
-121.74870831,38.53699321
-121.74870929,38.53696973
-121.74871131,38.53694781
-121.74871733,38.536927
-121.74872656,38.5369084
-121.74873848,38.53689139
-121.7487531,38.53687567
-121.74876753,38.53686274
-121.74878153,38.53684967
-121.74879325,38.53683631
-121.74880401,38.53682261
-121.74881482,38.53681048
-121.74882463,38.53680043
-121.74883215,38.53679264
-121.74883376,38.53678438
-121.74883296,38.53677653
-121.74882959,38.53676852
-121.74882603,38.53676144
-121.74882065,38.53675394
-121.74881404,38.53674596
-121.74880802,38.53674015
-121.74880111,38.53673169
-121.74879441,38.53672423
-121.74878792,38.53671739
-121.74878235,38.53671237
-121.74877767,38.53670892
-121.74877195,38.5367033
-121.74876627,38.53669961
-121.7487616,38.53669717
-121.74875784,38.53669576
-121.7487549,38.5366952
-121.74875266,38.53669531
-121.74875155,38.53669084
-121.748753,38.53668701
-121.74875454,38.53668311
-121.7487543,38.53667866
-121.74875329,38.53667283
-121.74875025,38.5366645
-121.74874364,38.53665632
-121.74873417,38.53664737
-121.74872426,38.53663813
-121.74871482,38.53662795
-121.74870583,38.53661683
-121.74869799,38.53660797
-121.74869086,38.53660359
-121.74868367,38.53660002
-121.74867807,38.53659599
-121.74867166,38.53658997
-121.74866687,38.5365821
-121.74866301,38.53657107
-121.74866222,38.53655721
-121.74866512,38.53654001
-121.7486728,38.53651737
-121.74868466,38.53649296
-121.74870232,38.53646766
-121.74872366,38.53644197
-121.74874911,38.53641627
-121.74877573,38.53638711
-121.74879511,38.53635824
-121.74880908,38.53633069
-121.74881666,38.53630255
-121.74882216,38.53627736
-121.7488273,38.53624938
-121.74882981,38.53622422
-121.74883006,38.53619987
-121.74882962,38.53617736
-121.74882909,38.53615317
-121.74882935,38.53613146
-121.74882941,38.53610755
-121.74882996,38.53608661
-121.74883019,38.53606597
-121.74882701,38.53604429
-121.74881996,38.53602171
-121.74881152,38.53599824
-121.74880303,38.53597344
-121.74879472,38.53594531
-121.74878711,38.53592089
-121.7487783,38.53589666
-121.74876663,38.53587294
-121.74875261,38.53584601
-121.74873915,38.53581945
-121.7487246,38.53579114
-121.74870928,38.5357612
-121.74869481,38.53572897
-121.74868245,38.53569881
-121.74867025,38.53566905
-121.74865911,38.53564057
-121.74864907,38.53561264
-121.74863912,38.53558551
-121.748627,38.53555848
-121.74861373,38.53552974
-121.74860085,38.53550335
-121.74858869,38.53547794
-121.74858026,38.53545253
-121.74857296,38.53542698
-121.74856599,38.53540056
-121.74856084,38.53537255
-121.74855639,38.53534634
-121.74855097,38.5353206
-121.74854528,38.53529477
-121.74853447,38.53526972
-121.74851997,38.53524598
-121.74850169,38.53522182
-121.74848416,38.53519265
-121.74846744,38.53515595
-121.74845335,38.53511578
-121.74844157,38.53507409
-121.74843405,38.53503402
-121.74842605,38.53499136
-121.74841697,38.53494989
-121.74840868,38.53491098
-121.74840298,38.53487287
-121.74839611,38.53483552
-121.74838929,38.53479985
-121.74838239,38.53476491
-121.74837568,38.53473075
-121.74836808,38.53469402
-121.74835951,38.53465731
-121.74835022,38.53461845
-121.74834036,38.53458069
-121.74833151,38.53454156
-121.74832335,38.53450342
-121.74831523,38.53446601
-121.74830715,38.53442976
-121.74829923,38.53439422
-121.74828917,38.53435988
-121.74827888,38.53432495
-121.74827011,38.53428897
-121.74825996,38.5342553
-121.748251,38.53422315
-121.74824023,38.5341927
-121.74823052,38.53416499
-121.74821778,38.53414057
-121.74819531,38.53412234
-121.74816745,38.53411044
-121.74813658,38.53410584
-121.74810286,38.53410781
-121.7480666,38.53411292
-121.74802755,38.53412101
-121.7479879,38.53413313
-121.74794937,38.53414725
-121.74791101,38.53416228
-121.74787326,38.53417661
-121.7478351,38.5341906
-121.74779806,38.53420269
-121.74776283,38.53421594
-121.74773258,38.53423204
-121.74770569,38.53424886
-121.74768262,38.53426351
-121.74766222,38.53427238
-121.74764565,38.53427758
-121.74763198,38.5342805
-121.74761794,38.53428046
-121.74760398,38.53427606
-121.74758956,38.53426682
-121.74757756,38.5342536
-121.74756693,38.53423777
-121.74755725,38.53422101
-121.74754771,38.53420287
-121.74753922,38.53418232
-121.74753238,38.53415984
-121.74752558,38.53413595
-121.74752041,38.5341109
-121.74751707,38.5340823
-121.74751786,38.53405149
-121.74752424,38.53402227
-121.74753791,38.53399623
-121.74756019,38.53397765
-121.7475893,38.53396497
-121.7476224,38.53395636
-121.74765624,38.53394855
-121.74768989,38.53394111
-121.74771857,38.53393145
-121.74774119,38.53392345
-121.74775886,38.53391576
-121.74777359,38.53390775
-121.74778475,38.53390008
-121.74779409,38.53389384
-121.74780284,38.53388949
-121.74781163,38.53388677
-121.74782172,38.53388396
-121.74783193,38.53388221
-121.74784226,38.53388246
-121.7478518,38.53388186
-121.74786475,38.53387954
-121.74787294,38.53386969
-121.74788075,38.53385861
-121.74788867,38.53384567
-121.74789729,38.53383231
-121.74790804,38.53382547
-121.74791981,38.53381859
-121.74793178,38.5338108
-121.7479453,38.53380213
-121.74795989,38.53379406
-121.74797376,38.53378447
-121.74799016,38.53377082
-121.74800387,38.53375752
-121.74801871,38.53374373
-121.74803532,38.53373042
-121.74805745,38.53371825
-121.74808551,38.53370762
-121.74811452,38.53369908
-121.74814725,38.53369033
-121.7481796,38.53368239
-121.74820837,38.53367485
-121.7482328,38.53366736
-121.74825195,38.53365852
-121.74826484,38.53364896
-121.74827233,38.53363844
-121.74827502,38.53362837
-121.74827274,38.53361743
-121.74826716,38.5336059
-121.74825912,38.53359326
-121.74824929,38.53357975
-121.74823726,38.53356426
-121.74822394,38.53355057
-121.74821012,38.5335352
-121.74819805,38.53351783
-121.74818571,38.53349815
-121.74817557,38.53347859
-121.74816405,38.53345828
-121.74814931,38.53343663
-121.74813428,38.53341244
-121.74811981,38.53338299
-121.74810736,38.53335406
-121.74809527,38.53332058
-121.74808459,38.53328738
-121.74807534,38.5332555
-121.7480657,38.53322418
-121.74805622,38.53319406
-121.7480472,38.53316417
-121.74804074,38.53313513
-121.74803778,38.53310528
-121.74803575,38.53307546
-121.74803455,38.5330463
-121.74803519,38.5330189
-121.74803948,38.53299506
-121.74805047,38.53297411
-121.74806839,38.53295815
-121.7480922,38.53294673
-121.74811727,38.53293722
-121.74814369,38.53292894
-121.74816964,38.53292267
-121.74819479,38.53291947
-121.74822415,38.53291548
-121.74825609,38.53291182
-121.74828884,38.53290962
-121.74832352,38.53290694
-121.74835951,38.53290318
