X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-121.74669495,38.54010357,0,0,324,,,,,,,,,,,,,,,,,,,,,,,
-121.74669616,38.5401095,0,0,325,,,,,,,,,,,,,,,,,,,,,,,
-121.74669974,38.54011363,0,0,326,,,,,,,,,,,,,,,,,,,,,,,
-121.74670543,38.54011631,0,0,327,,,,,,,,,,,,,,,,,,,,,,,
-121.74671513,38.5401186,0,0,328,,,,,,,,,,,,,,,,,,,,,,,
-121.74672553,38.5401199,0,0,329,,,,,,,,,,,,,,,,,,,,,,,
-121.74673722,38.54012041,0,0,330,,,,,,,,,,,,,,,,,,,,,,,
-121.74674635,38.54011993,0,0,331,,,,,,,,,,,,,,,,,,,,,,,
-121.74675648,38.54011952,0,0,332,,,,,,,,,,,,,,,,,,,,,,,
-121.74676651,38.54011823,0,0,333,,,,,,,,,,,,,,,,,,,,,,,
-121.74677528,38.54011581,0,0,334,,,,,,,,,,,,,,,,,,,,,,,
-121.74678366,38.54011336,0,0,335,,,,,,,,,,,,,,,,,,,,,,,
-121.74679393,38.54011177,0,0,336,,,,,,,,,,,,,,,,,,,,,,,
-121.74680372,38.54010948,0,0,337,,,,,,,,,,,,,,,,,,,,,,,
-121.74681279,38.54010714,0,0,338,,,,,,,,,,,,,,,,,,,,,,,
-121.74682333,38.54010587,0,0,339,,,,,,,,,,,,,,,,,,,,,,,
-121.7468313,38.54010222,0,0,340,,,,,,,,,,,,,,,,,,,,,,,
-121.74683877,38.54010208,0,0,341,,,,,,,,,,,,,,,,,,,,,,,
-121.74684904,38.54010138,0,0,342,,,,,,,,,,,,,,,,,,,,,,,
-121.74686325,38.54009842,0,0,343,,,,,,,,,,,,,,,,,,,,,,,
-121.74688116,38.54009557,0,0,344,,,,,,,,,,,,,,,,,,,,,,,
-121.74689715,38.5400934,0,0,345,,,,,,,,,,,,,,,,,,,,,,,
-121.74691296,38.5400902,0,0,346,,,,,,,,,,,,,,,,,,,,,,,
-121.74693164,38.54008445,0,0,347,,,,,,,,,,,,,,,,,,,,,,,
-121.74695046,38.54007957,0,0,348,,,,,,,,,,,,,,,,,,,,,,,
-121.74696801,38.54007727,0,0,349,,,,,,,,,,,,,,,,,,,,,,,
-121.74698269,38.5400761,0,0,350,,,,,,,,,,,,,,,,,,,,,,,
-121.74699399,38.54007673,0,0,351,,,,,,,,,,,,,,,,,,,,,,,
-121.74700426,38.54007563,0,0,352,,,,,,,,,,,,,,,,,,,,,,,
-121.74701331,38.54007201,0,0,353,,,,,,,,,,,,,,,,,,,,,,,
-121.74702407,38.54006764,0,0,354,,,,,,,,,,,,,,,,,,,,,,,
-121.74703841,38.5400634,0,0,355,,,,,,,,,,,,,,,,,,,,,,,
-121.74705535,38.54005849,0,0,356,,,,,,,,,,,,,,,,,,,,,,,
-121.74707674,38.54005444,0,0,357,,,,,,,,,,,,,,,,,,,,,,,
-121.74709994,38.54004993,0,0,358,,,,,,,,,,,,,,,,,,,,,,,
-121.74712234,38.54004833,0,0,359,,,,,,,,,,,,,,,,,,,,,,,
-121.74714432,38.54004928,0,0,360,,,,,,,,,,,,,,,,,,,,,,,
-121.74716483,38.54005118,0,0,361,,,,,,,,,,,,,,,,,,,,,,,
-121.74718399,38.54005615,0,0,362,,,,,,,,,,,,,,,,,,,,,,,
-121.74720118,38.54006448,0,0,363,,,,,,,,,,,,,,,,,,,,,,,
-121.74722062,38.54007488,0,0,364,,,,,,,,,,,,,,,,,,,,,,,
-121.74724525,38.54008625,0,0,365,,,,,,,,,,,,,,,,,,,,,,,
-121.74726639,38.54009566,0,0,366,,,,,,,,,,,,,,,,,,,,,,,
-121.74728177,38.54010381,0,0,367,,,,,,,,,,,,,,,,,,,,,,,
-121.74730053,38.54011334,0,0,368,,,,,,,,,,,,,,,,,,,,,,,
-121.74731973,38.54012423,0,0,369,,,,,,,,,,,,,,,,,,,,,,,
-121.74733803,38.54013586,0,0,370,,,,,,,,,,,,,,,,,,,,,,,
-121.74735707,38.54014878,0,0,371,,,,,,,,,,,,,,,,,,,,,,,
-121.74737483,38.54016176,0,0,372,,,,,,,,,,,,,,,,,,,,,,,
-121.74739335,38.54017524,0,0,373,,,,,,,,,,,,,,,,,,,,,,,
-121.74740965,38.54018764,0,0,374,,,,,,,,,,,,,,,,,,,,,,,
-121.74742864,38.54019808,0,0,375,,,,,,,,,,,,,,,,,,,,,,,
-121.74744898,38.54020718,0,0,376,,,,,,,,,,,,,,,,,,,,,,,
-121.74746869,38.54021482,0,0,377,,,,,,,,,,,,,,,,,,,,,,,
-121.74749119,38.54022069,0,0,378,,,,,,,,,,,,,,,,,,,,,,,
-121.74751786,38.54022618,0,0,379,,,,,,,,,,,,,,,,,,,,,,,
-121.7475434,38.54022861,0,0,380,,,,,,,,,,,,,,,,,,,,,,,
-121.74757029,38.54023068,0,0,381,,,,,,,,,,,,,,,,,,,,,,,
-121.7475995,38.54023106,0,0,382,,,,,,,,,,,,,,,,,,,,,,,
-121.74763185,38.54023233,0,0,383,,,,,,,,,,,,,,,,,,,,,,,
-121.74766149,38.54023417,0,0,384,,,,,,,,,,,,,,,,,,,,,,,
-121.74769303,38.54023549,0,0,385,,,,,,,,,,,,,,,,,,,,,,,
-121.7477209,38.54023685,0,0,386,,,,,,,,,,,,,,,,,,,,,,,
-121.74774341,38.54023942,0,0,387,,,,,,,,,,,,,,,,,,,,,,,
-121.74776267,38.54024088,0,0,388,,,,,,,,,,,,,,,,,,,,,,,
-121.74778363,38.54024413,0,0,389,,,,,,,,,,,,,,,,,,,,,,,
-121.74780707,38.5402529,0,0,390,,,,,,,,,,,,,,,,,,,,,,,
-121.74783109,38.54026868,0,0,391,,,,,,,,,,,,,,,,,,,,,,,
-121.74785489,38.54028894,0,0,392,,,,,,,,,,,,,,,,,,,,,,,
-121.7478751,38.54031463,0,0,393,,,,,,,,,,,,,,,,,,,,,,,
-121.74789551,38.54034412,0,0,394,,,,,,,,,,,,,,,,,,,,,,,
-121.74791542,38.54037606,0,0,395,,,,,,,,,,,,,,,,,,,,,,,
-121.74793286,38.54040909,0,0,396,,,,,,,,,,,,,,,,,,,,,,,
-121.74794733,38.54044078,0,0,397,,,,,,,,,,,,,,,,,,,,,,,
-121.74795944,38.54047067,0,0,398,,,,,,,,,,,,,,,,,,,,,,,
-121.74797027,38.54049892,0,0,399,,,,,,,,,,,,,,,,,,,,,,,
-121.74798088,38.54052446,0,0,400,,,,,,,,,,,,,,,,,,,,,,,
-121.74799163,38.54054879,0,0,401,,,,,,,,,,,,,,,,,,,,,,,
-121.74800288,38.54057181,0,0,402,,,,,,,,,,,,,,,,,,,,,,,
-121.74801312,38.54059451,0,0,403,,,,,,,,,,,,,,,,,,,,,,,
-121.74802228,38.5406148,0,0,404,,,,,,,,,,,,,,,,,,,,,,,
-121.74803025,38.54063419,0,0,405,,,,,,,,,,,,,,,,,,,,,,,
-121.7480377,38.54065341,0,0,406,,,,,,,,,,,,,,,,,,,,,,,
-121.74804584,38.54067072,0,0,407,,,,,,,,,,,,,,,,,,,,,,,
-121.74805528,38.54068517,0,0,408,,,,,,,,,,,,,,,,,,,,,,,
-121.7480643,38.54069618,0,0,409,,,,,,,,,,,,,,,,,,,,,,,
-121.74807341,38.54070423,0,0,410,,,,,,,,,,,,,,,,,,,,,,,
-121.74808486,38.54071227,0,0,411,,,,,,,,,,,,,,,,,,,,,,,
-121.7480965,38.5407204,0,0,412,,,,,,,,,,,,,,,,,,,,,,,
-121.74810765,38.5407323,0,0,413,,,,,,,,,,,,,,,,,,,,,,,
-121.74811734,38.54074581,0,0,414,,,,,,,,,,,,,,,,,,,,,,,
-121.74812411,38.54076073,0,0,415,,,,,,,,,,,,,,,,,,,,,,,
-121.74812947,38.54077608,0,0,416,,,,,,,,,,,,,,,,,,,,,,,
-121.74813461,38.5407942,0,0,417,,,,,,,,,,,,,,,,,,,,,,,
-121.74813962,38.54081314,0,0,418,,,,,,,,,,,,,,,,,,,,,,,
-121.74814514,38.54083656,0,0,419,,,,,,,,,,,,,,,,,,,,,,,
-121.74814851,38.54086289,0,0,420,,,,,,,,,,,,,,,,,,,,,,,
-121.74815293,38.54089139,0,0,421,,,,,,,,,,,,,,,,,,,,,,,
-121.74815833,38.54092276,0,0,422,,,,,,,,,,,,,,,,,,,,,,,
-121.74816273,38.54095302,0,0,423,,,,,,,,,,,,,,,,,,,,,,,
-121.74816988,38.54098235,0,0,424,,,,,,,,,,,,,,,,,,,,,,,
-121.74817941,38.54100929,0,0,425,,,,,,,,,,,,,,,,,,,,,,,
-121.74819074,38.54103489,0,0,426,,,,,,,,,,,,,,,,,,,,,,,
-121.74820331,38.54106065,0,0,427,,,,,,,,,,,,,,,,,,,,,,,
-121.74821483,38.54108626,0,0,428,,,,,,,,,,,,,,,,,,,,,,,
-121.7482283,38.54110926,0,0,429,,,,,,,,,,,,,,,,,,,,,,,
-121.74823993,38.54113287,0,0,430,,,,,,,,,,,,,,,,,,,,,,,
-121.74825225,38.54115592,0,0,431,,,,,,,,,,,,,,,,,,,,,,,
-121.74826248,38.54117875,0,0,432,,,,,,,,,,,,,,,,,,,,,,,
-121.74827292,38.54120386,0,0,433,,,,,,,,,,,,,,,,,,,,,,,
-121.74828388,38.54123088,0,0,434,,,,,,,,,,,,,,,,,,,,,,,
-121.74829579,38.54125651,0,0,435,,,,,,,,,,,,,,,,,,,,,,,
-121.74830866,38.54128592,0,0,436,,,,,,,,,,,,,,,,,,,,,,,
-121.74832089,38.54131569,0,0,437,,,,,,,,,,,,,,,,,,,,,,,
-121.74832973,38.54134877,0,0,438,,,,,,,,,,,,,,,,,,,,,,,
-121.74833841,38.54138309,0,0,439,,,,,,,,,,,,,,,,,,,,,,,
-121.74834648,38.54141592,0,0,440,,,,,,,,,,,,,,,,,,,,,,,
-121.7483522,38.54144617,0,0,441,,,,,,,,,,,,,,,,,,,,,,,
-121.74835817,38.54147493,0,0,442,,,,,,,,,,,,,,,,,,,,,,,
-121.74836364,38.5415024,0,0,443,,,,,,,,,,,,,,,,,,,,,,,
-121.74837001,38.54153044,0,0,444,,,,,,,,,,,,,,,,,,,,,,,
-121.74837847,38.54155814,0,0,445,,,,,,,,,,,,,,,,,,,,,,,
-121.74838738,38.54158459,0,0,446,,,,,,,,,,,,,,,,,,,,,,,
-121.74839648,38.54160838,0,0,447,,,,,,,,,,,,,,,,,,,,,,,
-121.74840409,38.54163419,0,0,448,,,,,,,,,,,,,,,,,,,,,,,
-121.7484125,38.54166124,0,0,449,,,,,,,,,,,,,,,,,,,,,,,
-121.74842495,38.54168812,0,0,450,,,,,,,,,,,,,,,,,,,,,,,
-121.74843857,38.5417176,0,0,451,,,,,,,,,,,,,,,,,,,,,,,
-121.7484546,38.54174578,0,0,452,,,,,,,,,,,,,,,,,,,,,,,
-121.74846931,38.54177621,0,0,453,,,,,,,,,,,,,,,,,,,,,,,
-121.74848173,38.54180993,0,0,454,,,,,,,,,,,,,,,,,,,,,,,
-121.74849001,38.54183781,0,0,455,,,,,,,,,,,,,,,,,,,,,,,
-121.74849681,38.54185919,0,0,456,,,,,,,,,,,,,,,,,,,,,,,
-121.74850552,38.54187685,0,0,457,,,,,,,,,,,,,,,,,,,,,,,
-121.74851704,38.54188957,0,0,458,,,,,,,,,,,,,,,,,,,,,,,
-121.74853137,38.54190097,0,0,459,,,,,,,,,,,,,,,,,,,,,,,
-121.74854846,38.54190864,0,0,460,,,,,,,,,,,,,,,,,,,,,,,
-121.74856798,38.54191338,0,0,461,,,,,,,,,,,,,,,,,,,,,,,
-121.7485888,38.54191477,0,0,462,,,,,,,,,,,,,,,,,,,,,,,
-121.74861266,38.54191462,0,0,463,,,,,,,,,,,,,,,,,,,,,,,
-121.74863785,38.54191056,0,0,464,,,,,,,,,,,,,,,,,,,,,,,
-121.74866508,38.54190203,0,0,465,,,,,,,,,,,,,,,,,,,,,,,
-121.74869481,38.54189183,0,0,466,,,,,,,,,,,,,,,,,,,,,,,
-121.74872566,38.54188016,0,0,467,,,,,,,,,,,,,,,,,,,,,,,
-121.74876213,38.54186779,0,0,468,,,,,,,,,,,,,,,,,,,,,,,
-121.748801,38.54185471,0,0,469,,,,,,,,,,,,,,,,,,,,,,,
-121.74884152,38.54184335,0,0,470,,,,,,,,,,,,,,,,,,,,,,,
-121.74888371,38.54183253,0,0,471,,,,,,,,,,,,,,,,,,,,,,,
-121.74892709,38.54182155,0,0,472,,,,,,,,,,,,,,,,,,,,,,,
-121.74896905,38.54181178,0,0,473,,,,,,,,,,,,,,,,,,,,,,,
-121.749007,38.54180117,0,0,474,,,,,,,,,,,,,,,,,,,,,,,
-121.74904405,38.5417893,0,0,475,,,,,,,,,,,,,,,,,,,,,,,
-121.74908232,38.54177942,0,0,476,,,,,,,,,,,,,,,,,,,,,,,
-121.74912296,38.54176968,0,0,477,,,,,,,,,,,,,,,,,,,,,,,
-121.74916125,38.54176031,0,0,478,,,,,,,,,,,,,,,,,,,,,,,
-121.74919778,38.54175375,0,0,479,,,,,,,,,,,,,,,,,,,,,,,
-121.74923748,38.54175165,0,0,480,,,,,,,,,,,,,,,,,,,,,,,
-121.74927688,38.54175328,0,0,481,,,,,,,,,,,,,,,,,,,,,,,
-121.74931656,38.54176127,0,0,482,,,,,,,,,,,,,,,,,,,,,,,
-121.74935702,38.54177664,0,0,483,,,,,,,,,,,,,,,,,,,,,,,
-121.74939291,38.5417969,0,0,484,,,,,,,,,,,,,,,,,,,,,,,
-121.74942077,38.5418284,0,0,485,,,,,,,,,,,,,,,,,,,,,,,
-121.74944198,38.54186396,0,0,486,,,,,,,,,,,,,,,,,,,,,,,
-121.74945533,38.54190182,0,0,487,,,,,,,,,,,,,,,,,,,,,,,
-121.74945926,38.54194151,0,0,488,,,,,,,,,,,,,,,,,,,,,,,
-121.74945467,38.54198088,0,0,489,,,,,,,,,,,,,,,,,,,,,,,
-121.74944465,38.54201985,0,0,490,,,,,,,,,,,,,,,,,,,,,,,
-121.74943032,38.54205893,0,0,491,,,,,,,,,,,,,,,,,,,,,,,
-121.74941415,38.54209496,0,0,492,,,,,,,,,,,,,,,,,,,,,,,
-121.74939776,38.54212762,0,0,493,,,,,,,,,,,,,,,,,,,,,,,
-121.74938504,38.54215285,0,0,494,,,,,,,,,,,,,,,,,,,,,,,
-121.74937485,38.54217409,0,0,495,,,,,,,,,,,,,,,,,,,,,,,
-121.7493685,38.54219153,0,0,496,,,,,,,,,,,,,,,,,,,,,,,
-121.74936775,38.54220694,0,0,497,,,,,,,,,,,,,,,,,,,,,,,
-121.74937415,38.54222282,0,0,498,,,,,,,,,,,,,,,,,,,,,,,
-121.74938137,38.54223612,0,0,499,,,,,,,,,,,,,,,,,,,,,,,
-121.74938617,38.54224566,0,0,500,,,,,,,,,,,,,,,,,,,,,,,
-121.74938719,38.54224949,0,0,501,,,,,,,,,,,,,,,,,,,,,,,
-121.74938709,38.54224854,0,0,502,,,,,,,,,,,,,,,,,,,,,,,
-121.74938866,38.54224585,0,0,503,,,,,,,,,,,,,,,,,,,,,,,
-121.74939058,38.54224783,0,0,504,,,,,,,,,,,,,,,,,,,,,,,
-121.74939244,38.54225104,0,0,505,,,,,,,,,,,,,,,,,,,,,,,
-121.74939613,38.54225571,0,0,506,,,,,,,,,,,,,,,,,,,,,,,
-121.74940313,38.5422634,0,0,507,,,,,,,,,,,,,,,,,,,,,,,
-121.74940834,38.5422621,0,0,508,,,,,,,,,,,,,,,,,,,,,,,
-121.74941341,38.54224953,0,0,509,,,,,,,,,,,,,,,,,,,,,,,
-121.7494228,38.54222186,0,0,510,,,,,,,,,,,,,,,,,,,,,,,
-121.74943426,38.54218315,0,0,511,,,,,,,,,,,,,,,,,,,,,,,
-121.74944457,38.54213576,0,0,512,,,,,,,,,,,,,,,,,,,,,,,
-121.74945077,38.54208402,0,0,513,,,,,,,,,,,,,,,,,,,,,,,
-121.74945433,38.54203157,0,0,514,,,,,,,,,,,,,,,,,,,,,,,
-121.74945655,38.54197839,0,0,515,,,,,,,,,,,,,,,,,,,,,,,
-121.74945811,38.54192754,0,0,516,,,,,,,,,,,,,,,,,,,,,,,
-121.74946176,38.54187534,0,0,517,,,,,,,,,,,,,,,,,,,,,,,
-121.74946547,38.54182298,0,0,518,,,,,,,,,,,,,,,,,,,,,,,
-121.74946636,38.54177159,0,0,519,,,,,,,,,,,,,,,,,,,,,,,
-121.7494622,38.54172376,0,0,520,,,,,,,,,,,,,,,,,,,,,,,
-121.7494578,38.54167504,0,0,521,,,,,,,,,,,,,,,,,,,,,,,
-121.74945133,38.54162938,0,0,522,,,,,,,,,,,,,,,,,,,,,,,
-121.74944369,38.54158494,0,0,523,,,,,,,,,,,,,,,,,,,,,,,
-121.74943353,38.54154006,0,0,524,,,,,,,,,,,,,,,,,,,,,,,
-121.74942177,38.541496,0,0,525,,,,,,,,,,,,,,,,,,,,,,,
-121.74941034,38.54144807,0,0,526,,,,,,,,,,,,,,,,,,,,,,,
-121.74939732,38.5413986,0,0,527,,,,,,,,,,,,,,,,,,,,,,,
-121.74938539,38.54134575,0,0,528,,,,,,,,,,,,,,,,,,,,,,,
-121.74937545,38.54131167,0,0,529,,,,,,,,,,,,,,,,,,,,,,,
-121.74936704,38.541281,0,0,530,,,,,,,,,,,,,,,,,,,,,,,
-121.74935957,38.54125495,0,0,531,,,,,,,,,,,,,,,,,,,,,,,
-121.74935201,38.54122994,0,0,532,,,,,,,,,,,,,,,,,,,,,,,
-121.74934209,38.54119885,0,0,533,,,,,,,,,,,,,,,,,,,,,,,
-121.74933282,38.54117638,0,0,534,,,,,,,,,,,,,,,,,,,,,,,
-121.74932132,38.5411541,0,0,535,,,,,,,,,,,,,,,,,,,,,,,
-121.74930851,38.54112936,0,0,536,,,,,,,,,,,,,,,,,,,,,,,
-121.74929914,38.54110916,0,0,537,,,,,,,,,,,,,,,,,,,,,,,
-121.74929224,38.54108735,0,0,538,,,,,,,,,,,,,,,,,,,,,,,
-121.74928346,38.54106609,0,0,539,,,,,,,,,,,,,,,,,,,,,,,
-121.74927671,38.54104456,0,0,540,,,,,,,,,,,,,,,,,,,,,,,
-121.7492698,38.54101961,0,0,541,,,,,,,,,,,,,,,,,,,,,,,
-121.74926442,38.54100076,0,0,542,,,,,,,,,,,,,,,,,,,,,,,
-121.74925898,38.54098134,0,0,543,,,,,,,,,,,,,,,,,,,,,,,
-121.74925181,38.54096336,0,0,544,,,,,,,,,,,,,,,,,,,,,,,
-121.74924272,38.54094602,0,0,545,,,,,,,,,,,,,,,,,,,,,,,
-121.74923507,38.54093044,0,0,546,,,,,,,,,,,,,,,,,,,,,,,
-121.74923463,38.54091292,0,0,547,,,,,,,,,,,,,,,,,,,,,,,
-121.74924193,38.54089521,0,0,548,,,,,,,,,,,,,,,,,,,,,,,
-121.74924143,38.5408849,0,0,549,,,,,,,,,,,,,,,,,,,,,,,
-121.74924474,38.54087223,0,0,550,,,,,,,,,,,,,,,,,,,,,,,
-121.74925106,38.54085498,0,0,551,,,,,,,,,,,,,,,,,,,,,,,
-121.74926489,38.54083838,0,0,552,,,,,,,,,,,,,,,,,,,,,,,
-121.74928348,38.54082202,0,0,553,,,,,,,,,,,,,,,,,,,,,,,
-121.74929696,38.54080797,0,0,554,,,,,,,,,,,,,,,,,,,,,,,
-121.74931061,38.54079374,0,0,555,,,,,,,,,,,,,,,,,,,,,,,
-121.74932356,38.54077802,0,0,556,,,,,,,,,,,,,,,,,,,,,,,
-121.74933651,38.54075898,0,0,557,,,,,,,,,,,,,,,,,,,,,,,
-121.74935171,38.54073935,0,0,558,,,,,,,,,,,,,,,,,,,,,,,
-121.74936968,38.5407197,0,0,559,,,,,,,,,,,,,,,,,,,,,,,
-121.74938975,38.54070028,0,0,560,,,,,,,,,,,,,,,,,,,,,,,
-121.74941365,38.54068031,0,0,561,,,,,,,,,,,,,,,,,,,,,,,
-121.7494437,38.54065923,0,0,562,,,,,,,,,,,,,,,,,,,,,,,
-121.74947887,38.54063623,0,0,563,,,,,,,,,,,,,,,,,,,,,,,
-121.74951666,38.54061323,0,0,564,,,,,,,,,,,,,,,,,,,,,,,
-121.74955633,38.54058997,0,0,565,,,,,,,,,,,,,,,,,,,,,,,
-121.74959654,38.54056559,0,0,566,,,,,,,,,,,,,,,,,,,,,,,
-121.74962941,38.54053989,0,0,567,,,,,,,,,,,,,,,,,,,,,,,
-121.74965676,38.5405108,0,0,568,,,,,,,,,,,,,,,,,,,,,,,
-121.74968051,38.54048047,0,0,569,,,,,,,,,,,,,,,,,,,,,,,
-121.74970177,38.54045074,0,0,570,,,,,,,,,,,,,,,,,,,,,,,
-121.7497236,38.54041889,0,0,571,,,,,,,,,,,,,,,,,,,,,,,
-121.74974344,38.54038639,0,0,572,,,,,,,,,,,,,,,,,,,,,,,
-121.74976224,38.54035515,0,0,573,,,,,,,,,,,,,,,,,,,,,,,
-121.74977973,38.54032655,0,0,574,,,,,,,,,,,,,,,,,,,,,,,
-121.74979867,38.54029775,0,0,575,,,,,,,,,,,,,,,,,,,,,,,
-121.74982211,38.54027087,0,0,576,,,,,,,,,,,,,,,,,,,,,,,
-121.74984778,38.54024597,0,0,577,,,,,,,,,,,,,,,,,,,,,,,
-121.74988047,38.54022163,0,0,578,,,,,,,,,,,,,,,,,,,,,,,
-121.74991539,38.54019938,0,0,579,,,,,,,,,,,,,,,,,,,,,,,
-121.74994755,38.54017816,0,0,580,,,,,,,,,,,,,,,,,,,,,,,
-121.74997807,38.54016122,0,0,581,,,,,,,,,,,,,,,,,,,,,,,
-121.75000949,38.54015118,0,0,582,,,,,,,,,,,,,,,,,,,,,,,
-121.75004211,38.54014351,0,0,583,,,,,,,,,,,,,,,,,,,,,,,
-121.75007735,38.5401397,0,0,584,,,,,,,,,,,,,,,,,,,,,,,
-121.75011225,38.54013408,0,0,585,,,,,,,,,,,,,,,,,,,,,,,
-121.7501414,38.5401303,0,0,586,,,,,,,,,,,,,,,,,,,,,,,
-121.75016745,38.54013113,0,0,587,,,,,,,,,,,,,,,,,,,,,,,
-121.75019275,38.54013444,0,0,588,,,,,,,,,,,,,,,,,,,,,,,
-121.75021571,38.54013781,0,0,589,,,,,,,,,,,,,,,,,,,,,,,
-121.7502399,38.54014117,0,0,590,,,,,,,,,,,,,,,,,,,,,,,
-121.75027048,38.54014294,0,0,591,,,,,,,,,,,,,,,,,,,,,,,
-121.75030864,38.54014225,0,0,592,,,,,,,,,,,,,,,,,,,,,,,
-121.7503547,38.54013895,0,0,593,,,,,,,,,,,,,,,,,,,,,,,
-121.75040605,38.54013208,0,0,594,,,,,,,,,,,,,,,,,,,,,,,
-121.75046069,38.5401243,0,0,595,,,,,,,,,,,,,,,,,,,,,,,
-121.75051717,38.54011467,0,0,596,,,,,,,,,,,,,,,,,,,,,,,
-121.75057667,38.54010631,0,0,597,,,,,,,,,,,,,,,,,,,,,,,
-121.75063668,38.54009766,0,0,598,,,,,,,,,,,,,,,,,,,,,,,
-121.75069449,38.54008698,0,0,599,,,,,,,,,,,,,,,,,,,,,,,
-121.75075055,38.54007523,0,0,600,,,,,,,,,,,,,,,,,,,,,,,
-121.75080364,38.54006359,0,0,601,,,,,,,,,,,,,,,,,,,,,,,
-121.75085428,38.54005111,0,0,602,,,,,,,,,,,,,,,,,,,,,,,
-121.75090357,38.5400381,0,0,603,,,,,,,,,,,,,,,,,,,,,,,
-121.75095464,38.5400267,0,0,604,,,,,,,,,,,,,,,,,,,,,,,
-121.75098935,38.54002059,0,0,605,,,,,,,,,,,,,,,,,,,,,,,
-121.75101912,38.54001619,0,0,606,,,,,,,,,,,,,,,,,,,,,,,
-121.75104526,38.54001383,0,0,607,,,,,,,,,,,,,,,,,,,,,,,
-121.75106849,38.54001239,0,0,608,,,,,,,,,,,,,,,,,,,,,,,
-121.7510911,38.54001019,0,0,609,,,,,,,,,,,,,,,,,,,,,,,
-121.75111728,38.54000557,0,0,610,,,,,,,,,,,,,,,,,,,,,,,
-121.75113499,38.54000259,0,0,611,,,,,,,,,,,,,,,,,,,,,,,
-121.75115283,38.53999869,0,0,612,,,,,,,,,,,,,,,,,,,,,,,
-121.75117179,38.53999396,0,0,613,,,,,,,,,,,,,,,,,,,,,,,
-121.75119494,38.53998892,0,0,614,,,,,,,,,,,,,,,,,,,,,,,
-121.75121549,38.53998524,0,0,615,,,,,,,,,,,,,,,,,,,,,,,
-121.75124285,38.53997921,0,0,616,,,,,,,,,,,,,,,,,,,,,,,
-121.75127672,38.53996989,0,0,617,,,,,,,,,,,,,,,,,,,,,,,
-121.75131995,38.53995752,0,0,618,,,,,,,,,,,,,,,,,,,,,,,
-121.7513695,38.53994353,0,0,619,,,,,,,,,,,,,,,,,,,,,,,
-121.75141999,38.53992705,0,0,620,,,,,,,,,,,,,,,,,,,,,,,
-121.75147352,38.53991131,0,0,621,,,,,,,,,,,,,,,,,,,,,,,
-121.75153199,38.53989545,0,0,622,,,,,,,,,,,,,,,,,,,,,,,
-121.75158974,38.53988009,0,0,623,,,,,,,,,,,,,,,,,,,,,,,
-121.75164564,38.53986608,0,0,624,,,,,,,,,,,,,,,,,,,,,,,
-121.75169736,38.53985284,0,0,625,,,,,,,,,,,,,,,,,,,,,,,
-121.75174615,38.53983834,0,0,626,,,,,,,,,,,,,,,,,,,,,,,
-121.75179034,38.53982303,0,0,627,,,,,,,,,,,,,,,,,,,,,,,
-121.75183225,38.53980975,0,0,628,,,,,,,,,,,,,,,,,,,,,,,
-121.75187233,38.53979879,0,0,629,,,,,,,,,,,,,,,,,,,,,,,
-121.75190933,38.53979241,0,0,630,,,,,,,,,,,,,,,,,,,,,,,
-121.75194404,38.53978971,0,0,631,,,,,,,,,,,,,,,,,,,,,,,
-121.7519776,38.53978851,0,0,632,,,,,,,,,,,,,,,,,,,,,,,
-121.75200754,38.53978961,0,0,633,,,,,,,,,,,,,,,,,,,,,,,
-121.75203664,38.5397895,0,0,634,,,,,,,,,,,,,,,,,,,,,,,
-121.75206445,38.53978903,0,0,635,,,,,,,,,,,,,,,,,,,,,,,
-121.75209378,38.53978825,0,0,636,,,,,,,,,,,,,,,,,,,,,,,
-121.75212177,38.53978678,0,0,637,,,,,,,,,,,,,,,,,,,,,,,
-121.75214868,38.53978286,0,0,638,,,,,,,,,,,,,,,,,,,,,,,
-121.75217127,38.53977862,0,0,639,,,,,,,,,,,,,,,,,,,,,,,
-121.75219047,38.53977135,0,0,640,,,,,,,,,,,,,,,,,,,,,,,
-121.75220644,38.53976179,0,0,641,,,,,,,,,,,,,,,,,,,,,,,
-121.75222092,38.53974727,0,0,642,,,,,,,,,,,,,,,,,,,,,,,
-121.75223193,38.5397272,0,0,643,,,,,,,,,,,,,,,,,,,,,,,
-121.75223741,38.53970588,0,0,644,,,,,,,,,,,,,,,,,,,,,,,
-121.75224054,38.53968275,0,0,645,,,,,,,,,,,,,,,,,,,,,,,
-121.75224206,38.53965951,0,0,646,,,,,,,,,,,,,,,,,,,,,,,
-121.75224399,38.53963512,0,0,647,,,,,,,,,,,,,,,,,,,,,,,
-121.75224569,38.53960941,0,0,648,,,,,,,,,,,,,,,,,,,,,,,
-121.75224487,38.53958242,0,0,649,,,,,,,,,,,,,,,,,,,,,,,
-121.75223917,38.53955354,0,0,650,,,,,,,,,,,,,,,,,,,,,,,
-121.7522321,38.53952243,0,0,651,,,,,,,,,,,,,,,,,,,,,,,
-121.75222227,38.5394935,0,0,652,,,,,,,,,,,,,,,,,,,,,,,
-121.75221033,38.53946769,0,0,653,,,,,,,,,,,,,,,,,,,,,,,
